MERCADO,CATEGORIA,MARCA,VARIABLES,RY 2023,RY 2024
PERU,YOGHURT,DANLAC,Vtas Valor  USD (000),7842.959,10970.894
PERU,YOGHURT,YOMOST,Vtas Valor  USD (000),6107.575,5716.693
PERU,YOGHURT,VAKIMU,Vtas Valor  USD (000),4002.332,5215.984
TOTAL SELF SERVICE,ACEITES COMESTIBLES,,Vtas Valor  USD (000),137965.834,129623.732
TOTAL SELF SERVICE,ACEITES COMESTIBLES,M PROPIAS,Vtas Valor  USD (000),69326.229,52046.828
TOTAL SELF SERVICE,ACEITES COMESTIBLES,PRIMOR,Vtas Valor  USD (000),32513.579,28767.413
TOTAL SELF SERVICE,ACEITES COMESTIBLES,SOYA BUNGE,Vtas Valor  USD (000),5863.135,14702.671
TOTAL SELF SERVICE,ACEITES COMESTIBLES,SAO,Vtas Valor  USD (000),7825.538,7104.744
TOTAL SELF SERVICE,ACEITES COMESTIBLES,OTRAS MARCAS,Vtas Valor  USD (000),4107.628,6529.702
TOTAL SELF SERVICE,AGUAS,,Vtas Valor  USD (000),47453.749,50468.572
TOTAL SELF SERVICE,AGUAS,SAN LUIS,Vtas Valor  USD (000),13159.393,15159.964
TOTAL SELF SERVICE,AGUAS,SAN MATEO,Vtas Valor  USD (000),10428.387,11044.841
TOTAL SELF SERVICE,AGUAS,CIELO,Vtas Valor  USD (000),11348.625,9780.027
TOTAL SELF SERVICE,AGUAS,SAN CARLOS,Vtas Valor  USD (000),4648.941,5239.529
TOTAL SELF SERVICE,AGUAS,O. MARCAS,Vtas Valor  USD (000),3207.611,4753.498
TOTAL SELF SERVICE,AVENAS,,Vtas Valor  USD (000),15693.039,15532.245
TOTAL SELF SERVICE,AVENAS,QUAKER,Vtas Valor  USD (000),6096.655,5431.879
TOTAL SELF SERVICE,AVENAS,3 OSITOS,Vtas Valor  USD (000),4302.997,4374.243
TOTAL SELF SERVICE,AVENAS,GRANO DE ORO (AGROIND.SANTA MARIA),Vtas Valor  USD (000),1509.391,1848.151
TOTAL SELF SERVICE,AVENAS,SANTA CATALINA,Vtas Valor  USD (000),1621.997,1600.256
TOTAL SELF SERVICE,AVENAS,M PROPIAS,Vtas Valor  USD (000),1530.483,1340.299
TOTAL SELF SERVICE,BARRAS,,Vtas Valor  USD (000),3189.851,3422.487
TOTAL SELF SERVICE,BARRAS,CEREAL BAR,Vtas Valor  USD (000),1405.343,1323.605
TOTAL SELF SERVICE,BARRAS,O MARCAS,Vtas Valor  USD (000),619.525,940.314
TOTAL SELF SERVICE,BARRAS,NATURE VALLEY,Vtas Valor  USD (000),233.364,283.441
TOTAL SELF SERVICE,BARRAS,MAMALAMA,Vtas Valor  USD (000),267.046,280.637
TOTAL SELF SERVICE,BARRAS,WILD,Vtas Valor  USD (000),211.66,206.907
TOTAL SELF SERVICE,CAFE MOLIDO Y EN GRANO,,Vtas Valor  USD (000),13023.441,13995.605
TOTAL SELF SERVICE,CAFE MOLIDO Y EN GRANO,CAFETAL SELECTO,Vtas Valor  USD (000),4212.04,4276.264
TOTAL SELF SERVICE,CAFE MOLIDO Y EN GRANO,O.MARCAS,Vtas Valor  USD (000),2517.004,3133.025
TOTAL SELF SERVICE,CAFE MOLIDO Y EN GRANO,ALTOMAYO GOURMET,Vtas Valor  USD (000),1227.004,1320.612
TOTAL SELF SERVICE,CAFE MOLIDO Y EN GRANO,SELLO ROJO,Vtas Valor  USD (000),1200.708,1253.43
TOTAL SELF SERVICE,CAFE MOLIDO Y EN GRANO,ALTOMAYO CLASICO,Vtas Valor  USD (000),1047.627,1152.326
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,,Vtas Valor  USD (000),36350.532,41399.22
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,NESCAFE,Vtas Valor  USD (000),16261.908,16875.211
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,ALTOMAYO,Vtas Valor  USD (000),8540.719,11325.656
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,ECCO,Vtas Valor  USD (000),3880.392,4710.601
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,M PROPIAS,Vtas Valor  USD (000),4102.838,3051.379
TOTAL SELF SERVICE,CAFE SOLUBLE Y MALTAS,O. MARCAS,Vtas Valor  USD (000),807.236,1436.277
TOTAL SELF SERVICE,CALDOS EN CUBO,,Vtas Valor  USD (000),2310.597,2458.086
TOTAL SELF SERVICE,CALDOS EN CUBO,DONA GUSTA,Vtas Valor  USD (000),1158.17,1487.46
TOTAL SELF SERVICE,CALDOS EN CUBO,MAGGI,Vtas Valor  USD (000),1074.155,918.864
TOTAL SELF SERVICE,CALDOS EN CUBO,O MARCAS,Vtas Valor  USD (000),78.272,51.761
TOTAL SELF SERVICE,CEPILLOS DENTALES,,Vtas Valor  USD (000),16123.547,17066.638
TOTAL SELF SERVICE,CEPILLOS DENTALES,COLGATE,Vtas Valor  USD (000),7643.411,8193.849
TOTAL SELF SERVICE,CEPILLOS DENTALES,ORAL B,Vtas Valor  USD (000),4674.668,5379.196
TOTAL SELF SERVICE,CEPILLOS DENTALES,PRO,Vtas Valor  USD (000),1544.982,1489.903
TOTAL SELF SERVICE,CEPILLOS DENTALES,M PROPIAS,Vtas Valor  USD (000),1006.608,818.514
TOTAL SELF SERVICE,CEPILLOS DENTALES,O. MARCAS,Vtas Valor  USD (000),603.777,651.933
TOTAL SELF SERVICE,CEREALES LISTOS,,Vtas Valor  USD (000),29868.099,30820.36
TOTAL SELF SERVICE,CEREALES LISTOS,ANGEL,Vtas Valor  USD (000),11127.703,11528.713
TOTAL SELF SERVICE,CEREALES LISTOS,O.MARCAS,Vtas Valor  USD (000),3512.548,4560.379
TOTAL SELF SERVICE,CEREALES LISTOS,M PROPIAS,Vtas Valor  USD (000),3299.176,3284.58
TOTAL SELF SERVICE,CEREALES LISTOS,K.CORN FLAKES,Vtas Valor  USD (000),2236.064,2087.995
TOTAL SELF SERVICE,CEREALES LISTOS,N.CORN FLAKES,Vtas Valor  USD (000),1895.587,1662.434
TOTAL SELF SERVICE,CHOCOLATES,,Vtas Valor  USD (000),46022.699,48622.263
TOTAL SELF SERVICE,CHOCOLATES,O MARCAS,Vtas Valor  USD (000),5333.321,6584.691
TOTAL SELF SERVICE,CHOCOLATES,SUBLIME,Vtas Valor  USD (000),4721.846,4867.183
TOTAL SELF SERVICE,CHOCOLATES,BESO DE MOZA,Vtas Valor  USD (000),2843.743,3605.907
TOTAL SELF SERVICE,CHOCOLATES,LA IBERICA,Vtas Valor  USD (000),3181.947,3322.572
TOTAL SELF SERVICE,CHOCOLATES,PRINCESA,Vtas Valor  USD (000),2736.601,3239.077
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,,Vtas Valor  USD (000),5201.951,6094.412
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,SOL DEL CUSCO,Vtas Valor  USD (000),2499.578,3056.564
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,BAZO VELARDE,Vtas Valor  USD (000),695.677,795.307
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,LA IBERICA,Vtas Valor  USD (000),320.038,467.744
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,M PROPIAS,Vtas Valor  USD (000),399.536,399.736
TOTAL SELF SERVICE,CHOCOLATES P/TAZA Y REPOSTERIA,WINTER S,Vtas Valor  USD (000),228.648,252.728
TOTAL SELF SERVICE,CREMAS FACIALES,,Vtas Valor  USD (000),16791.863,17065.073
TOTAL SELF SERVICE,CREMAS FACIALES,POND S,Vtas Valor  USD (000),3179.975,3356.476
TOTAL SELF SERVICE,CREMAS FACIALES,NIVEA,Vtas Valor  USD (000),2662.4,2954.401
TOTAL SELF SERVICE,CREMAS FACIALES,GARNIER,Vtas Valor  USD (000),2349.215,2514.854
TOTAL SELF SERVICE,CREMAS FACIALES,NEUTROGENA,Vtas Valor  USD (000),2286.816,2380.819
TOTAL SELF SERVICE,CREMAS FACIALES,L'OREAL,Vtas Valor  USD (000),1734.909,1706.584
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,,Vtas Valor  USD (000),5164.654,5199.362
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,NIVEA,Vtas Valor  USD (000),1788.651,2004.534
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,O.MARCAS,Vtas Valor  USD (000),1548.43,1473.411
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,JOHNSON S,Vtas Valor  USD (000),307.136,328.85
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,INSTITUTO ESPANOL,Vtas Valor  USD (000),300.454,317.895
TOTAL SELF SERVICE,CREMAS MANOS Y CUERPO,BABARIA,Vtas Valor  USD (000),161.886,172.97
TOTAL SELF SERVICE,DESODORANTES CORPORALES,,Vtas Valor  USD (000),42621.303,46406.652
TOTAL SELF SERVICE,DESODORANTES CORPORALES,REXONA,Vtas Valor  USD (000),8863.728,9785.257
TOTAL SELF SERVICE,DESODORANTES CORPORALES,DOVE,Vtas Valor  USD (000),6693.793,7279.054
TOTAL SELF SERVICE,DESODORANTES CORPORALES,AXE,Vtas Valor  USD (000),4994.602,5921.832
TOTAL SELF SERVICE,DESODORANTES CORPORALES,OLD SPICE,Vtas Valor  USD (000),5180.187,5854.78
TOTAL SELF SERVICE,DESODORANTES CORPORALES,NIVEA,Vtas Valor  USD (000),6877.424,5813.84
TOTAL SELF SERVICE,DETERGENTES,,Vtas Valor  USD (000),98791.151,94838.552
TOTAL SELF SERVICE,DETERGENTES,MARSELLA,Vtas Valor  USD (000),17648.16,17194.277
TOTAL SELF SERVICE,DETERGENTES,OPAL,Vtas Valor  USD (000),15193.79,13768.862
TOTAL SELF SERVICE,DETERGENTES,BOLIVAR,Vtas Valor  USD (000),14442.517,13048.903
TOTAL SELF SERVICE,DETERGENTES,M PROPIAS,Vtas Valor  USD (000),11373.479,10983.425
TOTAL SELF SERVICE,DETERGENTES,ARIEL,Vtas Valor  USD (000),9937.545,9388.598
TOTAL SELF SERVICE,GALLETITAS,,Vtas Valor  USD (000),98602.89,110857.572
TOTAL SELF SERVICE,GALLETITAS,FIELD,Vtas Valor  USD (000),15701.63,16412.776
TOTAL SELF SERVICE,GALLETITAS,VICTORIA,Vtas Valor  USD (000),14230.731,16130.455
TOTAL SELF SERVICE,GALLETITAS,SAN JORGE,Vtas Valor  USD (000),10813.667,14571.861
TOTAL SELF SERVICE,GALLETITAS,OREO,Vtas Valor  USD (000),7217.844,7846.838
TOTAL SELF SERVICE,GALLETITAS,MARCAS PROPIAS,Vtas Valor  USD (000),7176.761,7685.215
TOTAL SELF SERVICE,GOMAS DE MASCAR,,Vtas Valor  USD (000),5199.206,6028.721
TOTAL SELF SERVICE,GOMAS DE MASCAR,TRIDENT,Vtas Valor  USD (000),3940.685,4750.835
TOTAL SELF SERVICE,GOMAS DE MASCAR,MENTOS,Vtas Valor  USD (000),345.253,386.261
TOTAL SELF SERVICE,GOMAS DE MASCAR,O. MARCAS,Vtas Valor  USD (000),386.131,314.16
TOTAL SELF SERVICE,GOMAS DE MASCAR,CHICLETS ADAMS,Vtas Valor  USD (000),66.202,190.34
TOTAL SELF SERVICE,GOMAS DE MASCAR,WRIGLEY S,Vtas Valor  USD (000),132.84,96.017
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,,Vtas Valor  USD (000),71483.572,75004.259
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,M PROPIAS,Vtas Valor  USD (000),13369.302,13448.659
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,O. MARCAS,Vtas Valor  USD (000),7836.569,9886.346
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,VILLA NATURA,Vtas Valor  USD (000),9338.783,9254.085
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,INKA CHIPS,Vtas Valor  USD (000),5657.992,7768.701
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,LAY S,Vtas Valor  USD (000),7930.777,5962.678
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,,Vtas Valor  USD (000),15249.419,16003.355
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,PRESTOBARBA 3,Vtas Valor  USD (000),2992.904,3080.292
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,PRIVATE LABEL,Vtas Valor  USD (000),1555.943,1590.589
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,XTREME 3,Vtas Valor  USD (000),1043.846,1107.178
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,MACH 3 REGULAR,Vtas Valor  USD (000),1126.955,1054.274
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,QUATTRO TITANIUM,Vtas Valor  USD (000),968.022,1026.314
TOTAL SELF SERVICE,I.URINARIA,,Vtas Valor  USD (000),5156.376,5313.672
TOTAL SELF SERVICE,I.URINARIA,TENA SLIP ULTRA,Vtas Valor  USD (000),632.139,634.225
TOTAL SELF SERVICE,I.URINARIA,TENA ULTRA,Vtas Valor  USD (000),443.83,507.162
TOTAL SELF SERVICE,I.URINARIA,PLENITUD PROTECT PLUS,Vtas Valor  USD (000),481.353,503.453
TOTAL SELF SERVICE,I.URINARIA,COTIDIAN,Vtas Valor  USD (000),476.992,444.588
TOTAL SELF SERVICE,I.URINARIA,PLENITUD PRACTIPA-AL,Vtas Valor  USD (000),297.604,316.642
TOTAL SELF SERVICE,INSECTICIDAS,,Vtas Valor  USD (000),8893.992,8203.734
TOTAL SELF SERVICE,INSECTICIDAS,RAID,Vtas Valor  USD (000),2959.032,2704.927
TOTAL SELF SERVICE,INSECTICIDAS,SAPOLIO,Vtas Valor  USD (000),2311.623,2145.738
TOTAL SELF SERVICE,INSECTICIDAS,ALL OTHER,Vtas Valor  USD (000),1057.708,1118.51
TOTAL SELF SERVICE,INSECTICIDAS,VAPE,Vtas Valor  USD (000),1061.645,758.208
TOTAL SELF SERVICE,INSECTICIDAS,OFF,Vtas Valor  USD (000),620.416,613.26
TOTAL SELF SERVICE,JABON DE TOCADOR,,Vtas Valor  USD (000),47066.474,50626.825
TOTAL SELF SERVICE,JABON DE TOCADOR,PROTEX,Vtas Valor  USD (000),9484.343,9597.177
TOTAL SELF SERVICE,JABON DE TOCADOR,DOVE,Vtas Valor  USD (000),7189.663,9008.348
TOTAL SELF SERVICE,JABON DE TOCADOR,PALMOLIVE,Vtas Valor  USD (000),5964.67,6189.704
TOTAL SELF SERVICE,JABON DE TOCADOR,M PROPIAS,Vtas Valor  USD (000),4291.284,4237.658
TOTAL SELF SERVICE,JABON DE TOCADOR,O MARCAS,Vtas Valor  USD (000),2408.188,3958.696
TOTAL SELF SERVICE,JABON EN BARRA,,Vtas Valor  USD (000),7418.828,6688.36
TOTAL SELF SERVICE,JABON EN BARRA,BOLIVAR,Vtas Valor  USD (000),6183.216,5966.203
TOTAL SELF SERVICE,JABON EN BARRA,MARSELLA,Vtas Valor  USD (000),254.654,328.115
TOTAL SELF SERVICE,JABON EN BARRA,O MARCAS,Vtas Valor  USD (000),532.332,204.938
TOTAL SELF SERVICE,JABON EN BARRA,NA PANCHA,Vtas Valor  USD (000),132.082,147.644
TOTAL SELF SERVICE,JABON EN BARRA,M PROPIAS,Vtas Valor  USD (000),316.492,32.361
TOTAL SELF SERVICE,JUGOS EN POLVO,,Vtas Valor  USD (000),1659.84,1572.514
TOTAL SELF SERVICE,JUGOS EN POLVO,CLIGHT,Vtas Valor  USD (000),652.117,682.271
TOTAL SELF SERVICE,JUGOS EN POLVO,ZUKO,Vtas Valor  USD (000),548.777,480.006
TOTAL SELF SERVICE,JUGOS EN POLVO,UMSHA,Vtas Valor  USD (000),458.683,410.236
TOTAL SELF SERVICE,JUGOS EN POLVO,NEGRITA,Vtas Valor  USD (000),0.01,0.001
TOTAL SELF SERVICE,JUGOS EN POLVO,UNIVERSAL,Vtas Valor  USD (000),0.001,0.001
TOTAL SELF SERVICE,LECHE CONDENSADA,,Vtas Valor  USD (000),5591.182,6370.98
TOTAL SELF SERVICE,LECHE CONDENSADA,GLORIA,Vtas Valor  USD (000),2470.809,2607.307
TOTAL SELF SERVICE,LECHE CONDENSADA,NESTLE,Vtas Valor  USD (000),2261.27,2386.66
TOTAL SELF SERVICE,LECHE CONDENSADA,O.MARCAS,Vtas Valor  USD (000),9.838,506.578
TOTAL SELF SERVICE,LECHE CONDENSADA,M PROPIAS,Vtas Valor  USD (000),433.355,460.635
TOTAL SELF SERVICE,LECHE CONDENSADA,BONLE,Vtas Valor  USD (000),412.258,404.039
TOTAL SELF SERVICE,LECHE EVAPORADA,,Vtas Valor  USD (000),144327.109,150323.694
TOTAL SELF SERVICE,LECHE EVAPORADA,GLORIA,Vtas Valor  USD (000),77451.724,78186.855
TOTAL SELF SERVICE,LECHE EVAPORADA,IDEAL (NESTLE),Vtas Valor  USD (000),21018.157,22899.353
TOTAL SELF SERVICE,LECHE EVAPORADA,LAIVE,Vtas Valor  USD (000),18090.435,21011.033
TOTAL SELF SERVICE,LECHE EVAPORADA,BONLE,Vtas Valor  USD (000),17843.172,18717.499
TOTAL SELF SERVICE,LECHE EVAPORADA,NAN,Vtas Valor  USD (000),4322.994,4187.854
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,,Vtas Valor  USD (000),5578.358,4871.411
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,GLORIA,Vtas Valor  USD (000),1406.594,1788.69
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,ENFAGROW,Vtas Valor  USD (000),1542.043,1147.833
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,ANCHOR (NESTLE),Vtas Valor  USD (000),1173.562,1124.085
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,SIMILAC,Vtas Valor  USD (000),865.625,688.104
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,NAN,Vtas Valor  USD (000),103.404,56.42
TOTAL SELF SERVICE,LECHES FLUIDAS,,Vtas Valor  USD (000),48670.406,50239.667
TOTAL SELF SERVICE,LECHES FLUIDAS,GLORIA,Vtas Valor  USD (000),33193.823,33857.986
TOTAL SELF SERVICE,LECHES FLUIDAS,LAIVE,Vtas Valor  USD (000),9340.543,8853.545
TOTAL SELF SERVICE,LECHES FLUIDAS,LA PREFERIDA,Vtas Valor  USD (000),1315.279,2366.107
TOTAL SELF SERVICE,LECHES FLUIDAS,DANLAC,Vtas Valor  USD (000),786.408,1537.148
TOTAL SELF SERVICE,LECHES FLUIDAS,VIGOR,Vtas Valor  USD (000),662.275,1411.914
TOTAL SELF SERVICE,LEJIAS,,Vtas Valor  USD (000),12660.312,12199.579
TOTAL SELF SERVICE,LEJIAS,SAPOLIO,Vtas Valor  USD (000),5313.833,4575.679
TOTAL SELF SERVICE,LEJIAS,CLOROX,Vtas Valor  USD (000),3672.752,4033.356
TOTAL SELF SERVICE,LEJIAS,PL,Vtas Valor  USD (000),2308.05,1865.088
TOTAL SELF SERVICE,LEJIAS,OTROS,Vtas Valor  USD (000),690.77,1119.802
TOTAL SELF SERVICE,LEJIAS,CLOROX ANTISPLASH,Vtas Valor  USD (000),309.308,255.144
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,,Vtas Valor  USD (000),11484.218,11702.417
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,SAPOLIO,Vtas Valor  USD (000),3967.926,3516.622
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,POETT,Vtas Valor  USD (000),2841.924,3199.592
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,O MARCAS,Vtas Valor  USD (000),1320.166,1846.443
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,M PROPIAS,Vtas Valor  USD (000),1781.809,1460.098
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,PINESOL,Vtas Valor  USD (000),783.268,791.015
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,,Vtas Valor  USD (000),13045.502,14622.657
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,O. MARCAS,Vtas Valor  USD (000),11473.624,13341.33
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,M PROPIAS,Vtas Valor  USD (000),1277.291,934.467
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,SANIITO,Vtas Valor  USD (000),153.166,167.672
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,MOLINOS DEL MUNDO,Vtas Valor  USD (000),24.901,92.941
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,UNION,Vtas Valor  USD (000),116.52,86.247
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,,Vtas Valor  USD (000),53128.151,51005.582
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,BABYSEC PREMIUM,Vtas Valor  USD (000),12342.842,11344.132
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,O MARCAS,Vtas Valor  USD (000),7208.457,9762.726
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,HUGGIES NATURAL CARE,Vtas Valor  USD (000),10787.112,9549.137
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,BABYSEC SUPER PREMIUM,Vtas Valor  USD (000),6950.184,6597.876
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,HUGGIES ACTIVE SEC,Vtas Valor  USD (000),4749.304,4582.317
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,,Vtas Valor  USD (000),86919.951,88597.137
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,SUAVE (KIMBERLY-CLARK),Vtas Valor  USD (000),35043.225,37312.034
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,ELITE,Vtas Valor  USD (000),25425.293,20564.22
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,HIGIENOL,Vtas Valor  USD (000),9151.822,9016.094
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,PARACAS,Vtas Valor  USD (000),5688.874,8372.669
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,M PROPIAS,Vtas Valor  USD (000),7675.245,8043.907
TOTAL SELF SERVICE,PASTAS SECAS,,Vtas Valor  USD (000),51463.086,51266.49
TOTAL SELF SERVICE,PASTAS SECAS,DON VITTORIO,Vtas Valor  USD (000),17719.114,16179.776
TOTAL SELF SERVICE,PASTAS SECAS,O. MARCAS,Vtas Valor  USD (000),6189.097,9521.414
TOTAL SELF SERVICE,PASTAS SECAS,MOLITALIA,Vtas Valor  USD (000),7030.883,7876.214
TOTAL SELF SERVICE,PASTAS SECAS,M PROPIAS,Vtas Valor  USD (000),8462.141,6667.892
TOTAL SELF SERVICE,PASTAS SECAS,NICOLINI,Vtas Valor  USD (000),6358.791,4018.937
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,,Vtas Valor  USD (000),8432.665,8582.815
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,CHOCMAN,Vtas Valor  USD (000),3161.673,2886.155
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,MARINELA,Vtas Valor  USD (000),1458.372,1888.165
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,BIMBO,Vtas Valor  USD (000),1654.033,1521.218
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,CANCUN,Vtas Valor  USD (000),879.025,1026.547
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,O.MARCAS,Vtas Valor  USD (000),135.5,422.393
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,,Vtas Valor  USD (000),18000.577,19213.525
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,MILO,Vtas Valor  USD (000),7745.53,7987.338
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,NESQUIK,Vtas Valor  USD (000),2731.945,2854.068
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,WINTER S,Vtas Valor  USD (000),2430.4,2741.603
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,CHOCOLISTO,Vtas Valor  USD (000),2075.102,1898.041
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,O. MARCAS,Vtas Valor  USD (000),595.644,1036.656
TOTAL SELF SERVICE,POST WASH,,Vtas Valor  USD (000),38491.943,42905.61
TOTAL SELF SERVICE,POST WASH,ELVIVE,Vtas Valor  USD (000),4194.331,6407.467
TOTAL SELF SERVICE,POST WASH,PANTENE,Vtas Valor  USD (000),6105.542,6251.854
TOTAL SELF SERVICE,POST WASH,HERBAL ESSENCES,Vtas Valor  USD (000),2528.505,3560.627
TOTAL SELF SERVICE,POST WASH,AMARAS,Vtas Valor  USD (000),3889.674,3422.127
TOTAL SELF SERVICE,POST WASH,NUTRIBELA 15,Vtas Valor  USD (000),2972.941,3054.353
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,,Vtas Valor  USD (000),32040.476,33274.163
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS NATURAL BUE.NOCHES,Vtas Valor  USD (000),4713.894,5373.594
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,LADYSOFT NORMAL,Vtas Valor  USD (000),4200.561,4177.866
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,KOTEX NORMAL,Vtas Valor  USD (000),2781.625,2748.794
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS DIAR.NORMAL,Vtas Valor  USD (000),2274.113,2734.249
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS NATURAL ALAS TELA GEL,Vtas Valor  USD (000),1911.898,2221.728
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,,Vtas Valor  USD (000),9717.183,9801.072
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,CLOROX,Vtas Valor  USD (000),3434.043,3927.852
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,VANISH,Vtas Valor  USD (000),3139.405,3086.179
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,SAPOLIO,Vtas Valor  USD (000),1112.791,1230.473
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,LUA,Vtas Valor  USD (000),,421.032
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,LA OCA,Vtas Valor  USD (000),291.049,320.443
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,,Vtas Valor  USD (000),15320.749,14982.048
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,NOVA,Vtas Valor  USD (000),5134.206,6951.262
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,SCOTT,Vtas Valor  USD (000),3574.721,3306.818
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,ELITE,Vtas Valor  USD (000),3378.873,1855.071
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,M PROPIAS,Vtas Valor  USD (000),2520.941,1582.118
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,PARACAS,Vtas Valor  USD (000),617.433,1188.207
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,,Vtas Valor  USD (000),5096.143,4807.296
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,ELITE,Vtas Valor  USD (000),3232.567,2705.109
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,SCOTT,Vtas Valor  USD (000),933.834,1046.294
